_ID;Project;Payment Done; Amount ;Program
464199048;UKR-000270 Pooled Funds;YES;6 660;MPCA
464199056;UKR-000270 Pooled Funds;YES;13 320;MPCA
464199068;UKR-000270 Pooled Funds;YES;26 640;MPCA
464199079;UKR-000270 Pooled Funds;YES;33 300;MPCA
464199095;UKR-000270 Pooled Funds;YES;13 320;MPCA
464199102;UKR-000270 Pooled Funds;YES;26 640;MPCA
464199113;UKR-000270 Pooled Funds;YES;26 640;MPCA
464199132;UKR-000270 Pooled Funds;YES;26 640;MPCA
464199145;UKR-000270 Pooled Funds;YES;6 660;MPCA
464199159;UKR-000270 Pooled Funds;YES;19 980;MPCA
464199176;UKR-000270 Pooled Funds;YES;26 640;MPCA
464199188;UKR-000270 Pooled Funds;YES;26 640;MPCA
464296793;UKR-000270 Pooled Funds;YES;19 980;MPCA
464296796;UKR-000270 Pooled Funds;YES;6 660;MPCA
464296800;UKR-000270 Pooled Funds;YES;6 660;MPCA
464296802;UKR-000270 Pooled Funds;YES;13 320;MPCA
464296806;UKR-000270 Pooled Funds;YES;46 620;MPCA
464296811;UKR-000270 Pooled Funds;YES;33 300;MPCA
464296815;UKR-000270 Pooled Funds;YES;13 320;MPCA
464296817;UKR-000270 Pooled Funds;YES;6 660;MPCA
464296823;UKR-000270 Pooled Funds;YES;46 620;MPCA
464296828;UKR-000270 Pooled Funds;YES;13 320;MPCA
464296831;UKR-000270 Pooled Funds;YES;19 980;MPCA
464296832;UKR-000270 Pooled Funds;YES;6 660;MPCA
464296835;UKR-000270 Pooled Funds;YES;39 960;MPCA
464296837;UKR-000270 Pooled Funds;YES;13 320;MPCA
464296838;UKR-000270 Pooled Funds;YES;26 640;MPCA
464296840;UKR-000270 Pooled Funds;YES;6 660;MPCA
464296846;UKR-000270 Pooled Funds;YES;6 660;MPCA
464296849;UKR-000270 Pooled Funds;YES;6 660;MPCA
464296853;UKR-000270 Pooled Funds;YES;6 660;MPCA
464296855;UKR-000270 Pooled Funds;YES;6 660;MPCA
464296859;UKR-000270 Pooled Funds;YES;19 980;MPCA
464296865;UKR-000270 Pooled Funds;YES;13 320;MPCA
464296868;UKR-000270 Pooled Funds;YES;39 960;MPCA
464296869;UKR-000270 Pooled Funds;YES;6 660;MPCA
464296871;UKR-000270 Pooled Funds;YES;33 300;MPCA
464296879;UKR-000270 Pooled Funds;YES;39 960;MPCA
464296880;UKR-000270 Pooled Funds;YES;46 620;MPCA
464296882;UKR-000270 Pooled Funds;YES;19 980;MPCA
464296884;UKR-000270 Pooled Funds;YES;19 980;MPCA
464296886;UKR-000270 Pooled Funds;YES;13 320;MPCA
464296887;UKR-000270 Pooled Funds;YES;6 660;MPCA
464296889;UKR-000270 Pooled Funds;YES;33 300;MPCA
464296894;UKR-000270 Pooled Funds;YES;6 660;MPCA
464318698;UKR-000270 Pooled Funds;YES;13 320;MPCA
464318709;UKR-000270 Pooled Funds;YES;13 320;MPCA
464318716;UKR-000270 Pooled Funds;YES;13 320;MPCA
464318725;UKR-000270 Pooled Funds;YES;13 320;MPCA
464318732;UKR-000270 Pooled Funds;YES;19 980;MPCA
464318739;UKR-000270 Pooled Funds;YES;6 660;MPCA
464318749;UKR-000270 Pooled Funds;YES;6 660;MPCA
464318760;UKR-000270 Pooled Funds;YES;6 660;MPCA
464318767;UKR-000270 Pooled Funds;YES;13 320;MPCA
464318776;UKR-000270 Pooled Funds;YES;13 320;MPCA
464318786;UKR-000270 Pooled Funds;YES;13 320;MPCA
464318796;UKR-000270 Pooled Funds;YES;19 980;MPCA
464318806;UKR-000270 Pooled Funds;YES;19 980;MPCA
464318824;UKR-000270 Pooled Funds;YES;13 320;MPCA
464318833;UKR-000270 Pooled Funds;YES;13 320;MPCA
464318845;UKR-000270 Pooled Funds;YES;6 660;MPCA
464318855;UKR-000270 Pooled Funds;YES;26 640;MPCA
464318863;UKR-000270 Pooled Funds;YES;26 640;MPCA
464318874;UKR-000270 Pooled Funds;YES;13 320;MPCA
464323021;UKR-000270 Pooled Funds;YES;6 660;MPCA
464323025;UKR-000270 Pooled Funds;YES;6 660;MPCA
464323030;UKR-000270 Pooled Funds;YES;6 660;MPCA
464323037;UKR-000270 Pooled Funds;YES;13 320;MPCA
464323045;UKR-000270 Pooled Funds;YES;33 300;MPCA
464323058;UKR-000270 Pooled Funds;YES;33 300;MPCA
464323066;UKR-000270 Pooled Funds;YES;19 980;MPCA
464323073;UKR-000270 Pooled Funds;YES;6 660;MPCA
464323086;UKR-000270 Pooled Funds;YES;26 640;MPCA
464323095;UKR-000270 Pooled Funds;YES;19 980;MPCA
464323101;UKR-000270 Pooled Funds;YES;13 320;MPCA
464323107;UKR-000270 Pooled Funds;YES;39 960;MPCA
464323112;UKR-000270 Pooled Funds;YES;19 980;MPCA
464323117;UKR-000270 Pooled Funds;YES;6 660;MPCA
464323120;UKR-000270 Pooled Funds;YES;13 320;MPCA
464323126;UKR-000270 Pooled Funds;YES;6 660;MPCA
464323129;UKR-000270 Pooled Funds;YES;13 320;MPCA
464323136;UKR-000270 Pooled Funds;YES;26 640;MPCA
464323140;UKR-000270 Pooled Funds;YES;13 320;MPCA
464323149;UKR-000270 Pooled Funds;YES;33 300;MPCA
464323153;UKR-000270 Pooled Funds;YES;33 300;MPCA
464323156;UKR-000270 Pooled Funds;YES;13 320;MPCA
464323160;UKR-000270 Pooled Funds;YES;6 660;MPCA
464323166;UKR-000270 Pooled Funds;YES;33 300;MPCA
464323171;UKR-000270 Pooled Funds;YES;26 640;MPCA
464323185;UKR-000270 Pooled Funds;YES;6 660;MPCA
464323189;UKR-000270 Pooled Funds;YES;6 660;MPCA
464323193;UKR-000270 Pooled Funds;YES;33 300;MPCA
464344240;UKR-000270 Pooled Funds;YES;26 640;MPCA
464344253;UKR-000270 Pooled Funds;YES;6 660;MPCA
464344274;UKR-000270 Pooled Funds;YES;39 960;MPCA
464344287;UKR-000270 Pooled Funds;YES;13 320;MPCA
464344292;UKR-000270 Pooled Funds;YES;6 660;MPCA
464344301;UKR-000270 Pooled Funds;YES;13 320;MPCA
464344309;UKR-000270 Pooled Funds;YES;46 620;MPCA
464344322;UKR-000270 Pooled Funds;YES;33 300;MPCA
464344327;UKR-000270 Pooled Funds;YES;19 980;MPCA
464344343;UKR-000270 Pooled Funds;YES;6 660;MPCA
464344356;UKR-000270 Pooled Funds;YES;13 320;MPCA
464344366;UKR-000270 Pooled Funds;YES;13 320;MPCA
464344380;UKR-000270 Pooled Funds;YES;26 640;MPCA
464344385;UKR-000270 Pooled Funds;YES;19 980;MPCA
464344402;UKR-000270 Pooled Funds;YES;26 640;MPCA
464344420;UKR-000270 Pooled Funds;YES;19 980;MPCA
464344447;UKR-000270 Pooled Funds;YES;6 660;MPCA
464344470;UKR-000270 Pooled Funds;NO;13 320;MPCA
466512879;UKR-000270 Pooled Funds;YES;6 660;MPCA
466948092;UKR-000270 Pooled Funds;YES;13 320;MPCA
466948104;UKR-000270 Pooled Funds;YES;6 660;MPCA
466948118;UKR-000270 Pooled Funds;YES;6 660;MPCA
466948129;UKR-000270 Pooled Funds;YES;13 320;MPCA
466948137;UKR-000270 Pooled Funds;YES;6 660;MPCA
466948151;UKR-000270 Pooled Funds;YES;13 320;MPCA
467000322;UKR-000270 Pooled Funds;YES;6 660;MPCA
467000336;UKR-000270 Pooled Funds;YES;13 320;MPCA
467000350;UKR-000270 Pooled Funds;YES;13 320;MPCA
467000364;UKR-000270 Pooled Funds;YES;6 660;MPCA
467000436;UKR-000270 Pooled Funds;YES;19 980;MPCA
467000449;UKR-000270 Pooled Funds;YES;13 320;MPCA
467000465;UKR-000270 Pooled Funds;YES;6 660;MPCA
467000474;UKR-000270 Pooled Funds;YES;19 980;MPCA
467000484;UKR-000270 Pooled Funds;YES;6 660;MPCA
467046449;UKR-000270 Pooled Funds;YES;6 660;MPCA
467046463;UKR-000270 Pooled Funds;YES;13 320;MPCA
467046482;UKR-000270 Pooled Funds;YES;6 660;MPCA
467046500;UKR-000270 Pooled Funds;YES;6 660;MPCA
467046538;UKR-000270 Pooled Funds;YES;13 320;MPCA
467046554;UKR-000270 Pooled Funds;YES;13 320;MPCA
467691389;UKR-000270 Pooled Funds;YES;39 960;MPCA
467691398;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691406;UKR-000270 Pooled Funds;NO;6 660;MPCA
467691414;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691425;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691426;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691436;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691440;UKR-000270 Pooled Funds;YES;19 980;MPCA
467691453;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691454;UKR-000270 Pooled Funds;YES;66 600;MPCA
467691464;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691476;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691479;UKR-000270 Pooled Funds;YES;13 320;MPCA
467691496;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691503;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691509;UKR-000270 Pooled Funds;YES;46 620;MPCA
467691517;UKR-000270 Pooled Funds;YES;26 640;MPCA
467691538;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691552;UKR-000270 Pooled Funds;YES;13 320;MPCA
467691569;UKR-000270 Pooled Funds;YES;46 620;MPCA
467691585;UKR-000270 Pooled Funds;YES;26 640;MPCA
467691598;UKR-000270 Pooled Funds;YES;19 980;MPCA
467691608;UKR-000270 Pooled Funds;YES;46 620;MPCA
467691615;UKR-000270 Pooled Funds;YES;13 320;MPCA
467691619;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691632;UKR-000270 Pooled Funds;YES;19 980;MPCA
467691637;UKR-000270 Pooled Funds;YES;13 320;MPCA
467691906;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691924;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691972;UKR-000270 Pooled Funds;YES;6 660;MPCA
467691999;UKR-000270 Pooled Funds;YES;6 660;MPCA
467692026;UKR-000270 Pooled Funds;YES;6 660;MPCA
467692061;UKR-000270 Pooled Funds;YES;6 660;MPCA
467692094;UKR-000270 Pooled Funds;YES;6 660;MPCA
467692128;UKR-000270 Pooled Funds;YES;13 320;MPCA
467692161;UKR-000270 Pooled Funds;YES;6 660;MPCA
467692211;UKR-000270 Pooled Funds;YES;6 660;MPCA
467692234;UKR-000270 Pooled Funds;YES;13 320;MPCA
467692247;UKR-000270 Pooled Funds;YES;13 320;MPCA
467692266;UKR-000270 Pooled Funds;YES;13 320;MPCA
467692283;UKR-000270 Pooled Funds;YES;6 660;MPCA
467692311;UKR-000270 Pooled Funds;YES;13 320;MPCA
467692334;UKR-000270 Pooled Funds;YES;6 660;MPCA
467692361;UKR-000270 Pooled Funds;YES;13 320;MPCA
467692407;UKR-000270 Pooled Funds;YES;13 320;MPCA
467698935;UKR-000270 Pooled Funds;YES;6 660;MPCA
467698941;UKR-000270 Pooled Funds;YES;6 660;MPCA
467698950;UKR-000270 Pooled Funds;NO;6 660;MPCA
467698959;UKR-000270 Pooled Funds;YES;13 320;MPCA
467698966;UKR-000270 Pooled Funds;YES;19 980;MPCA
467698975;UKR-000270 Pooled Funds;YES;6 660;MPCA
467698981;UKR-000270 Pooled Funds;YES;13 320;MPCA
467698991;UKR-000270 Pooled Funds;YES;26 640;MPCA
467699001;UKR-000270 Pooled Funds;YES;6 660;MPCA
467699010;UKR-000270 Pooled Funds;YES;13 320;MPCA
467699027;UKR-000270 Pooled Funds;YES;13 320;MPCA
467699039;UKR-000270 Pooled Funds;YES;6 660;MPCA
467699055;UKR-000270 Pooled Funds;YES;13 320;MPCA
467699068;UKR-000270 Pooled Funds;YES;6 660;MPCA
467699089;UKR-000270 Pooled Funds;YES;6 660;MPCA
467699101;UKR-000270 Pooled Funds;YES;13 320;MPCA
467699109;UKR-000270 Pooled Funds;YES;19 980;MPCA
467736890;UKR-000270 Pooled Funds;YES;19 980;MPCA
467736904;UKR-000270 Pooled Funds;NO;13 320;MPCA
467736919;UKR-000270 Pooled Funds;YES;19 980;MPCA
467736929;UKR-000270 Pooled Funds;YES;13 320;MPCA
467736943;UKR-000270 Pooled Funds;YES;6 660;MPCA
467736954;UKR-000270 Pooled Funds;YES;13 320;MPCA
467736968;UKR-000270 Pooled Funds;YES;33 300;MPCA
467736974;UKR-000270 Pooled Funds;YES;39 960;MPCA
467736990;UKR-000270 Pooled Funds;YES;13 320;MPCA
467737001;UKR-000270 Pooled Funds;YES;19 980;MPCA
467737021;UKR-000270 Pooled Funds;YES;6 660;MPCA
467906792;UKR-000270 Pooled Funds;YES;19 980;MPCA
467906798;UKR-000270 Pooled Funds;YES;13 320;MPCA
467906800;UKR-000270 Pooled Funds;YES;6 660;MPCA
467906803;UKR-000270 Pooled Funds;YES;13 320;MPCA
467906813;UKR-000270 Pooled Funds;YES;6 660;MPCA
467906819;UKR-000270 Pooled Funds;YES;6 660;MPCA
467906825;UKR-000270 Pooled Funds;YES;19 980;MPCA
467906834;UKR-000270 Pooled Funds;YES;39 960;MPCA
467906838;UKR-000270 Pooled Funds;YES;13 320;MPCA
467906841;UKR-000270 Pooled Funds;YES;13 320;MPCA
467906846;UKR-000270 Pooled Funds;YES;13 320;MPCA
467906849;UKR-000270 Pooled Funds;YES;6 660;MPCA
467906858;UKR-000270 Pooled Funds;YES;33 300;MPCA
467911550;UKR-000270 Pooled Funds;YES;6 660;MPCA
467911554;UKR-000270 Pooled Funds;YES;6 660;MPCA
467911558;UKR-000270 Pooled Funds;YES;6 660;MPCA
467911561;UKR-000270 Pooled Funds;YES;39 960;MPCA
467911566;UKR-000270 Pooled Funds;YES;13 320;MPCA
467911570;UKR-000270 Pooled Funds;YES;6 660;MPCA
467911576;UKR-000270 Pooled Funds;YES;6 660;MPCA
467911584;UKR-000270 Pooled Funds;YES;39 960;MPCA
467911593;UKR-000270 Pooled Funds;YES;6 660;MPCA
467911599;UKR-000270 Pooled Funds;YES;6 660;MPCA
467911605;UKR-000270 Pooled Funds;YES;6 660;MPCA
467911612;UKR-000270 Pooled Funds;YES;6 660;MPCA
467911626;UKR-000270 Pooled Funds;YES;6 660;MPCA
469897175;UKR-000270 Pooled Funds;YES;19 980;MPCA
469897193;UKR-000270 Pooled Funds;YES;33 300;MPCA
469897206;UKR-000270 Pooled Funds;YES;6 660;MPCA
469897218;UKR-000270 Pooled Funds;YES;33 300;MPCA
469897234;UKR-000270 Pooled Funds;YES;13 320;MPCA
469897244;UKR-000270 Pooled Funds;YES;6 660;MPCA
469897293;UKR-000270 Pooled Funds;YES;13 320;MPCA
469994100;UKR-000270 Pooled Funds;YES;6 660;MPCA
469994117;UKR-000270 Pooled Funds;YES;13 320;MPCA
469994131;UKR-000270 Pooled Funds;YES;13 320;MPCA
469994144;UKR-000270 Pooled Funds;YES;13 320;MPCA
469994153;UKR-000270 Pooled Funds;YES;33 300;MPCA
469994162;UKR-000270 Pooled Funds;YES;13 320;MPCA
469994176;UKR-000270 Pooled Funds;YES;6 660;MPCA
469994193;UKR-000270 Pooled Funds;YES;13 320;MPCA
469994217;UKR-000270 Pooled Funds;YES;26 640;MPCA
469994238;UKR-000270 Pooled Funds;YES;26 640;MPCA
469994261;UKR-000270 Pooled Funds;YES;19 980;MPCA
470018592;UKR-000270 Pooled Funds;YES;6 660;MPCA
470018620;UKR-000270 Pooled Funds;YES;13 320;MPCA
470018633;UKR-000270 Pooled Funds;YES;26 640;MPCA
470018639;UKR-000270 Pooled Funds;YES;26 640;MPCA
470018646;UKR-000270 Pooled Funds;YES;6 660;MPCA
470018675;UKR-000270 Pooled Funds;YES;26 640;MPCA
470018688;UKR-000270 Pooled Funds;YES;19 980;MPCA
470018714;UKR-000270 Pooled Funds;YES;33 300;MPCA
470266407;UKR-000270 Pooled Funds;YES;19 980;MPCA
470266416;UKR-000270 Pooled Funds;YES;6 660;MPCA
470266426;UKR-000270 Pooled Funds;YES;26 640;MPCA
470266433;UKR-000270 Pooled Funds;YES;6 660;MPCA
470266446;UKR-000270 Pooled Funds;YES;6 660;MPCA
470266459;UKR-000270 Pooled Funds;YES;13 320;MPCA
470266478;UKR-000270 Pooled Funds;YES;19 980;MPCA
470267623;UKR-000270 Pooled Funds;YES;6 660;MPCA
470267629;UKR-000270 Pooled Funds;YES;13 320;MPCA
470267636;UKR-000270 Pooled Funds;YES;13 320;MPCA
470267646;UKR-000270 Pooled Funds;YES;6 660;MPCA
470267649;UKR-000270 Pooled Funds;YES;13 320;MPCA
470267653;UKR-000270 Pooled Funds;YES;13 320;MPCA
470267657;UKR-000270 Pooled Funds;YES;13 320;MPCA
470267662;UKR-000270 Pooled Funds;YES;46 620;MPCA
470267666;UKR-000270 Pooled Funds;YES;26 640;MPCA
470267673;UKR-000270 Pooled Funds;YES;6 660;MPCA
470267677;UKR-000270 Pooled Funds;YES;46 620;MPCA
470268341;UKR-000270 Pooled Funds;YES;46 620;MPCA
470268346;UKR-000270 Pooled Funds;YES;26 640;MPCA
470268355;UKR-000270 Pooled Funds;YES;6 660;MPCA
470268361;UKR-000270 Pooled Funds;YES;33 300;MPCA
470268371;UKR-000270 Pooled Funds;YES;13 320;MPCA
470268380;UKR-000270 Pooled Funds;YES;26 640;MPCA
470268391;UKR-000270 Pooled Funds;YES;26 640;MPCA
470268398;UKR-000270 Pooled Funds;YES;13 320;MPCA
470268402;UKR-000270 Pooled Funds;YES;19 980;MPCA
470268406;UKR-000270 Pooled Funds;YES;6 660;MPCA
470268423;UKR-000270 Pooled Funds;YES;19 980;MPCA
470268442;UKR-000270 Pooled Funds;YES;33 300;MPCA
461413540;UKR-000270 Pooled Funds;YES;13 320;MPCA
478389570;UKR-000270 Pooled Funds;YES;26 640;MPCA
480807614;UKR-000270 Pooled Funds;YES;6 660;MPCA
483622045;UKR-000270 Pooled Funds;YES;13 320;MPCA
